Driven_Wheels,Engine Fuel Type,Engine HP,Market Category,Number of Doors,Popularity,_id,city mpg,highway MPG,isDeleted,make,model,price,release_date,size,style,transmission_type,updatedAt
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab97812e,17,29,false,Chevrolet,Corvette,63160,2015,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab97812f,17,29,false,Chevrolet,Corvette,64000,2015,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978130,17,29,false,Chevrolet,Corvette,55000,2015,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978131,15,22,false,Chevrolet,Corvette,87650,2015,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978132,17,29,false,Chevrolet,Corvette,73450,2015,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978133,17,29,false,Chevrolet,Corvette,64450,2015,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978134,17,29,false,Chevrolet,Corvette,69450,2015,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978135,17,29,false,Chevrolet,Corvette,60000,2015,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978136,17,29,false,Chevrolet,Corvette,59000,2015,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978137,15,22,false,Chevrolet,Corvette,82270,2015,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978138,15,22,false,Chevrolet,Corvette,86270,2015,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978139,15,22,false,Chevrolet,Corvette,91650,2015,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab97813a,15,22,false,Chevrolet,Corvette,79000,2015,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab97813b,17,29,false,Chevrolet,Corvette,68450,2015,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab97813c,17,29,false,Chevrolet,Corvette,59160,2015,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab97813d,15,22,false,Chevrolet,Corvette,88345,2016,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab97813e,15,22,false,Chevrolet,Corvette,79400,2016,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab97813f,17,29,false,Chevrolet,Corvette,70145,2016,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978140,17,29,false,Chevrolet,Corvette,65145,2016,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978141,15,22,false,Chevrolet,Corvette,83400,2016,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978142,15,22,false,Chevrolet,Corvette,82965,2016,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978143,17,29,false,Chevrolet,Corvette,68855,2016,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978144,17,29,false,Chevrolet,Corvette,59855,2016,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978145,17,29,false,Chevrolet,Corvette,64400,2016,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978146,17,29,false,Chevrolet,Corvette,74145,2016,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978147,17,29,false,Chevrolet,Corvette,63855,2016,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978148,15,22,false,Chevrolet,Corvette,86965,2016,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978149,17,29,false,Chevrolet,Corvette,59400,2016,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab97814a,15,22,false,Chevrolet,Corvette,92345,2016,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab97814b,17,29,false,Chevrolet,Corvette,60400,2016,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab97814c,17,29,false,Chevrolet,Corvette,64855,2016,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab97814d,17,29,false,Chevrolet,Corvette,69145,2016,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab97814e,17,29,false,Chevrolet,Corvette,55400,2016,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab97814f,15,22,false,Chevrolet,Corvette,87015,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978150,16,25,false,Chevrolet,Corvette,59905,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978151,16,25,false,Chevrolet,Corvette,74195,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978152,16,25,false,Chevrolet,Corvette,65195,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978153,15,22,false,Chevrolet,Corvette,88395,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978154,16,25,false,Chevrolet,Corvette,59450,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab978155,16,25,false,Chevrolet,Corvette,55450,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978156,16,25,false,Chevrolet,Corvette,70195,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978157,16,25,false,Chevrolet,Corvette,68905,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978158,16,25,false,Chevrolet,Corvette,65450,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978159,15,22,false,Chevrolet,Corvette,79450,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab97815a,16,25,false,Chevrolet,Corvette,69905,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab97815b,16,25,false,Chevrolet,Corvette,69195,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),455,High-Performance,2,1385,63da94571e713e44ab97815c,16,25,false,Chevrolet,Corvette,63905,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab97815d,16,25,false,Chevrolet,Corvette,69450,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab97815e,16,25,false,Chevrolet,Corvette,60450,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab97815f,16,25,false,Chevrolet,Corvette,79195,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978160,15,22,false,Chevrolet,Corvette,92395,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978161,15,22,false,Chevrolet,Corvette,83450,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),650,"Factory Tuner,High-Performance",2,1385,63da94571e713e44ab978162,15,22,false,Chevrolet,Corvette,83015,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978163,16,25,false,Chevrolet,Corvette,73905,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978164,16,25,false,Chevrolet,Corvette,64450,2017,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978165,16,25,false,Chevrolet,Corvette,64905,2017,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (recommended),460,High-Performance,2,1385,63da94571e713e44ab978166,16,25,false,Chevrolet,Corvette,75195,2017,Compact,Coupe,MANUAL,
all wheel drive,regular unleaded,164,"Hatchback,Factory Tuner,Luxury,Performance",2,3105,63da94571e713e44ab978167,16,22,false,Audi,Coupe,2000,1990,Compact,2dr Hatchback,MANUAL,
all wheel drive,regular unleaded,164,"Hatchback,Factory Tuner,Luxury,Performance",2,3105,63da94571e713e44ab978168,15,22,false,Audi,Coupe,2000,1991,Compact,2dr Hatchback,MANUAL,
rear wheel drive,premium unleaded (required),390,"Exotic,Luxury,High-Performance",2,238,63da94571e713e44ab978169,10,15,false,Maserati,Coupe,81013,2004,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),390,"Exotic,Luxury,High-Performance",2,238,63da94571e713e44ab97816a,10,16,false,Maserati,Coupe,85174,2004,Compact,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),385,"Exotic,Luxury,High-Performance",2,238,63da94571e713e44ab97816b,11,16,false,Maserati,Coupe,86877,2005,Compact,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),385,"Exotic,Luxury,High-Performance",2,238,63da94571e713e44ab97816c,10,15,false,Maserati,Coupe,82633,2005,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),390,"Exotic,Luxury,High-Performance",2,238,63da94571e713e44ab97816d,11,18,false,Maserati,Coupe,87577,2006,Compact,Coupe,AUTOMATED_MANUAL,
rear wheel drive,premium unleaded (required),390,"Exotic,Luxury,High-Performance",2,238,63da94571e713e44ab97816e,12,17,false,Maserati,Coupe,79900,2006,Compact,Coupe,MANUAL,
rear wheel drive,regular unleaded,188,Luxury,2,870,63da94571e713e44ab97816f,17,20,false,Volvo,Coupe,2000,1991,Midsize,Coupe,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978170,22,30,false,Honda,CR-V,26470,2014,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978171,23,31,false,Honda,CR-V,23120,2014,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978172,22,30,false,Honda,CR-V,30620,2014,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978173,23,31,false,Honda,CR-V,29370,2014,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978174,22,30,false,Honda,CR-V,24370,2014,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978175,22,30,false,Honda,CR-V,29120,2014,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978176,22,30,false,Honda,CR-V,29820,2014,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978177,23,31,false,Honda,CR-V,28570,2014,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978178,23,31,false,Honda,CR-V,25220,2014,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978179,23,31,false,Honda,CR-V,27870,2014,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97817a,26,33,false,Honda,CR-V,32895,2015,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97817b,27,34,false,Honda,CR-V,23445,2015,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97817c,26,33,false,Honda,CR-V,30895,2015,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97817d,27,34,false,Honda,CR-V,25545,2015,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97817e,26,33,false,Honda,CR-V,29395,2015,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97817f,26,33,false,Honda,CR-V,24695,2015,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978180,26,33,false,Honda,CR-V,26795,2015,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978181,27,34,false,Honda,CR-V,28145,2015,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978182,27,34,false,Honda,CR-V,31645,2015,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978183,27,34,false,Honda,CR-V,29645,2015,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978184,25,31,false,Honda,CR-V,27295,2016,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978185,25,31,false,Honda,CR-V,31245,2016,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978186,26,33,false,Honda,CR-V,32095,2016,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978187,25,31,false,Honda,CR-V,25845,2016,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978188,26,33,false,Honda,CR-V,28445,2016,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab978189,26,33,false,Honda,CR-V,29945,2016,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97818a,25,31,false,Honda,CR-V,25045,2016,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97818b,26,33,false,Honda,CR-V,24545,2016,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97818c,26,33,false,Honda,CR-V,25995,2016,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97818d,25,31,false,Honda,CR-V,33395,2016,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97818e,26,33,false,Honda,CR-V,23745,2016,Compact,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,2202,63da94571e713e44ab97818f,25,31,false,Honda,CR-V,29745,2016,Compact,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978190,36,39,false,Honda,CR-Z,20645,2014,Compact,2dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978191,31,38,false,Honda,CR-Z,19995,2014,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978192,31,38,false,Honda,CR-Z,23340,2014,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978193,31,38,false,Honda,CR-Z,21840,2014,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978194,36,39,false,Honda,CR-Z,22490,2014,Compact,2dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978195,36,39,false,Honda,CR-Z,23990,2014,Compact,2dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978196,31,38,false,Honda,CR-Z,21990,2015,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978197,36,39,false,Honda,CR-Z,24140,2015,Compact,2dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978198,31,38,false,Honda,CR-Z,23490,2015,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab978199,31,38,false,Honda,CR-Z,20145,2015,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab97819a,36,39,false,Honda,CR-Z,20795,2015,Compact,2dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab97819b,36,39,false,Honda,CR-Z,22640,2015,Compact,2dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab97819c,31,38,false,Honda,CR-Z,22140,2016,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab97819d,31,38,false,Honda,CR-Z,24440,2016,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab97819e,36,39,false,Honda,CR-Z,22790,2016,Compact,2dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab97819f,31,38,false,Honda,CR-Z,20295,2016,Compact,2dr Hatchback,MANUAL,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab9781a0,36,39,false,Honda,CR-Z,25090,2016,Compact,2dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,130,"Hatchback,Hybrid",2,2202,63da94571e713e44ab9781a1,36,39,false,Honda,CR-Z,20945,2016,Compact,2dr Hatchback,AUTOMATIC,
rear wheel drive,regular unleaded,190,N/A,4,2031,63da94571e713e44ab9781a2,17,22,false,Toyota,Cressida,2000,1990,Midsize,Sedan,AUTOMATIC,
rear wheel drive,regular unleaded,190,N/A,4,2031,63da94571e713e44ab9781a3,17,22,false,Toyota,Cressida,2000,1991,Midsize,Sedan,AUTOMATIC,
rear wheel drive,regular unleaded,190,N/A,4,2031,63da94571e713e44ab9781a4,17,22,false,Toyota,Cressida,2000,1992,Midsize,Sedan,AUTOMATIC,
rear wheel drive,premium unleaded (required),215,Performance,2,1013,63da94571e713e44ab9781a5,15,23,false,Chrysler,Crossfire,29145,2006,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),215,Performance,2,1013,63da94571e713e44ab9781a6,15,23,false,Chrysler,Crossfire,38545,2006,Compact,Convertible,MANUAL,
rear wheel drive,premium unleaded (required),330,"Factory Tuner,High-Performance",2,1013,63da94571e713e44ab9781a7,15,22,false,Chrysler,Crossfire,49470,2006,Compact,Convertible,AUTOMATIC,
rear wheel drive,premium unleaded (required),215,Performance,2,1013,63da94571e713e44ab9781a8,15,23,false,Chrysler,Crossfire,34195,2006,Compact,Coupe,MANUAL,
rear wheel drive,premium unleaded (required),330,"Factory Tuner,High-Performance",2,1013,63da94571e713e44ab9781a9,15,22,false,Chrysler,Crossfire,45170,2006,Compact,Coupe,AUTOMATIC,
